Gene name canonical,enrichment, -log10(p-value),consensus graph-based annnotation,is enriched
RAB4B,-1.6640150662564643,0.7689012064456778,early_endosome,no
CCDC97,0.6831387411342575,0.111301973834108,nucleolus,no
ERF,-1.2577999999999996,0.0325116632933614,nucleus,no
GSK3A,-0.1860551453110375,0.4898034870959892,plasma_membrane,no
PAFAH1B3,-0.2951646626800261,0.0599531078822001,cytosol,no
TIMM50,2.0179500000000026,2.134599666826586,mitochondrion,yes
SAMD4B,-0.276510772538419,0.0190612597000565,stress_granule,no
ITPKC,0.1400362110987245,0.1684172407586446,cytosol,no
TGFB1,0.359549554089746,0.0390051906188226,ER,no
SMG9,1.5867387012025809,0.7509862663279453,unclassified,no
PLD3,-0.0516000000000005,0.0014168689880887,lysosome,no
PPP1R13L,-0.0336495381896497,0.0468150258919755,cytosol,no
ERCC1,-0.5448928983038783,1.5135405205684342,unclassified,no
PPP5C,-3.099599999999999,0.920836261854402,cytosol,no
SAE1,-0.0904368689560932,0.3625546201758746,cytosol,no
SYMPK,0.8044499999999992,0.2074316454086243,nucleus,no
FKRP,2.375717121034917,0.9825100030297677,Golgi,no
NAPA,-0.1770999999999993,0.186944341007643,early_endosome,no
EHD2,-0.1603583668023525,0.1257252159547398,plasma_membrane,no
XRCC1,0.2129000000000012,0.2162840493046193,nucleus,no
DHRS11,-1.1834820041796623,1.036116623250626,cytosol,no
SH3BP5L,0.9382787236959232,0.1336502034726214,14-3-3_scaffold,no
KLC3,0.3687044543524997,0.1259184243011682,14-3-3_scaffold,no
VASP,2.4864500000000014,1.2216105329734703,actin_cytoskeleton,no
SLC38A2,0.3683999999999976,0.2786631992739485,plasma_membrane,no
SYNRG,0.4585764123775462,0.09951155860063,early_endosome,no
ZNHIT3,-6.851984022807535,2.88277985204053,nucleus,no
TADA2A,-0.3983694801674495,0.8283264777042445,nucleus,no
PFKM,0.4669012741678884,0.0213153516622265,cytosol,no
DDX23,-0.1962999999999972,0.2106412883554307,nucleus,no
TMBIM6,0.3309171747803852,0.103371838390673,ER,no
PEX26,8.88947538920636,17.192477306455135,peroxisome,yes
SPATS2,-0.7021499999999996,0.0667249306803439,nucleolus,no
SMARCD1,-0.422101398138043,0.4028376518123702,nucleus,no
CNTN1,-1.2748499999999972,0.207278548341518,plasma_membrane,no
ZCRB1,-0.6167361884230758,0.6038985821103401,stress_granule,no
TMT1A,1.5443500000000014,0.1584013238824917,ER,no
TFCP2,3.1722499999999982,2.222536206925702,ER,yes
PRKAG1,3.5400652314728767,1.9698927461275588,cytosol,yes
ATG101,-0.1204892387049056,0.1860737083577211,cytosol,no
RACGAP1,0.7900499999999973,0.2394472830987454,14-3-3_scaffold,no
CTSV,-1.0686,0.0515236302861277,lysosome,no
CORO2A,-0.772731379648512,0.3399027468628366,actin_cytoskeleton,no
SLC44A1,1.4546822218187143,1.251796806947682,plasma_membrane,no
PALM2AKAP2,3.431650000000001,0.241608656602844,plasma_membrane,no
GNG10,0.5715499999999984,0.0756710486975972,plasma_membrane,no
SMC2,1.1458000000000013,0.5777308807757433,unclassified,no
DNAJC25-GNG10,-0.7809999999999988,0.8476391610208278,plasma_membrane,no
PTBP3,1.4666999999999994,0.4761054525353917,nucleus,no
TRIM14,0.3156999999999996,0.1421416197207899,early_endosome,no
TEX10,0.213637117347929,0.2347297804126209,nucleus,no
ARAF,0.4262001948487288,0.1120275513195253,14-3-3_scaffold,no
NCBP1,1.1622500000000002,0.6629443176423779,nucleus,no
CDK16,0.01445,0.0106298609690259,recycling_endosome,no
ALG2,0.9643499999999996,0.2888354644692294,ER,no
JADE3,0.4075860370084356,0.0895457324647216,nucleus,no
UBA1,0.5860000000000021,0.5791276761947373,cytosol,no
UBE2L3,0.1051458485676448,0.2954623172277644,cytosol,no
ELK1,0.292223940130583,0.3755555984650444,nucleus,no
PPIL2,-1.0261999999999991,1.940912075310265,unclassified,no
TOP3B,-3.218148070711252,1.2137412279946704,stress_granule,no
CCDC117,-0.0870887224132346,0.0473541805488632,cytosol,no
THOC5,-0.0212000000000003,0.5611294381738922,nucleus,no
MTFP1,-1.485478548445034,2.699393730546845,nucleus,no
CABIN1,-1.6442068945540562,1.70012774455797,nucleus,no
PATZ1,-1.2933500000000002,0.288569869519573,nucleolus,no
ASCC2,0.3336467618796597,0.1213624950804679,translation,no
FOXRED2,0.7918500000000002,0.809721756014223,ER,no
LIMK2 (A0A024R1H6),-0.4205944039238538,0.4675601556107358,unclassified,no
ZMAT5,0.2292240979349742,0.0275716148184894,unclassified,no
PDXP,-0.3628059742997358,0.3038204638387095,cytosol,no
SEC14L2,0.2328019511099981,0.0113066985960503,cytosol,no
TFIP11,0.3458000000000005,0.429144895471826,nucleus,no
CDC42EP1,0.8427000000000042,0.8467969600760137,plasma_membrane,no
PICK1,-0.8586602284080698,0.4735605164672338,cytosol,no
NF2,-0.2866999999999997,0.0906537025115996,actin_cytoskeleton,no
EIF4ENIF1,-2.7907500000000027,0.8232465929175813,p-body,no
YWHAH,-0.5732999999999997,0.6498170117321175,unclassified,no
SF3A1,-0.1045499999999997,0.0948310154456813,nucleus,no
RP5-1104E15.5,3.375685157593136,1.6395932738749863,mitochondrion,yes
CBY1,0.4838712383508294,0.5369968933312582,actin_cytoskeleton,no
NOL12,-1.3024000000000022,0.3546067425625487,nucleolus,no
APOL2,3.2014,1.0192097090802483,ER,no
MYH9,0.5035999999999987,0.594666858262268,actin_cytoskeleton,no
XRCC6,0.2062000000000026,0.2085365004677135,nucleus,no
POLR3H,0.5696035648830318,1.03711950809002,cytosol,no
JOSD1,-0.5960481391843508,0.0838137867726643,plasma_membrane,no
SREBF2,2.8198004582830336,0.9277934027873762,ERGIC,no
CENPM,-0.3790420744475611,0.3077443516830493,unclassified,no
NAGA,0.3290316212964868,0.0757500819180354,ER,no
RPL23,-0.8496500000000005,1.26138294014803,unclassified,no
CDC6,-1.8728000000000016,0.8996312699935448,nucleus,no
SMARCE1,0.9188999999999972,0.6155219376065281,nucleus,no
LASP1,1.203050000000001,0.2303602659634407,cytosol,no
RPS19BP1,-0.2068499999999993,0.2962386323454767,nucleolus,no
KLHL11,0.2411383654920342,0.1544613538542717,cytosol,no
ACLY,1.2576999999999998,0.8349218713503755,cytosol,no
RANGAP1,0.3328500000000005,0.2844480776678046,ER,no
PSMC3IP,-0.5166996316866346,0.0871248698928224,nucleus,no
PHF5A,-0.6371500000000019,0.3031136586122314,nucleus,no
RAB5C,0.1288499999999999,0.0071747054243138,early_endosome,no
PMM1,-0.4991344173079,0.500395325235081,cytosol,no
RPL27,-0.2733999999999987,0.1445801679898768,translation,no
PCGF2,-1.8714360362671056,0.748792275408095,nucleus,no
FKBP10,-0.0092999999999996,0.0025640455797804,ER,no
ORMDL3,0.3120499999999993,0.7117123776859325,nucleus,no
CASC3,0.0577499999999986,0.195773646641473,stress_granule,no
VPS25,0.7581999999999987,0.7229602084614873,cytosol,no
COA3,2.240399999999997,1.211497056381496,mitochondrion,no
BECN1,-4.718253471453213,0.6929093038157531,early_endosome,no
JUP,0.900949999999998,0.7630268023269052,plasma_membrane,no
PALM,-0.0794499999999978,0.2039365717796861,plasma_membrane,no
GHDC,2.181750000000001,1.6874335759290595,ER,yes
CDC34,0.0676087801741296,0.2873589079448934,cytosol,no
NKIRAS2,-0.2618000000000009,0.016824506462379,recycling_endosome,no
VAT1,0.397000000000002,0.3166563185619048,early_endosome,no
PSMD13,-2.040499999999998,0.7197163629015169,proteasome,no
RNF126,-0.3383500000000019,0.0157762195657981,early_endosome,no
IFITM1,-0.4250000000000007,0.422508222622363,plasma_membrane,no
HDGFL3,-0.7160985540533886,0.3952389500353486,nucleus,no
ZFAND5,-1.2463372096354028,0.3221325888029469,proteasome,no
PSAT1,-1.9716999999999985,0.3835505639739252,cytosol,no
BTBD1,1.5900693488932376,0.4202200960823719,unclassified,no
HNRNPK (A0A024R228),-0.2547999999999994,0.1804221418527173,nucleus,no
CEMIP2,-0.3666499999999963,0.2131556662016015,recycling_endosome,no
TJP2,3.2428500000000007,1.954344663650324,plasma_membrane,yes
GNAQ,-0.0126000000000026,0.1600652159797624,plasma_membrane,no
SYK,0.0975485699947036,0.1934849087181545,cytosol,no
NOL8,-2.181455249494089,0.0016623728852358,nucleolus,no
UBQLN1 (A0A024R258),0.0534476813293167,0.7453657393956932,cytosol,no
CTIF,-0.1518829033229671,0.2298968936198409,cytosol,no
RPL17,0.1038500000000013,0.2603463587676322,translation,no
SMAD4,-0.1079805810532796,0.0166682192124633,nucleus,no
RFK,0.3029015041898084,0.1927845136181105,cytosol,no
CTSL,0.4779499999999999,0.1918706816486665,lysosome,no
SPTLC1,-0.435649999999999,0.5191001948945647,ER,no
KDSR,-0.2489500000000006,0.253567957414981,ER,no
SKA1,-2.01745,0.5593598291202417,unclassified,no
SPIN1,0.3151926127395121,0.2363170457991783,nucleus,no
LMAN1,0.0779499999999977,0.053998173183648,ERGIC,no
MAGED4; MAGED4B,0.2310475586356268,0.0143269038295638,cytosol,no
PIGN,0.0042934006738661,0.5874927915670733,ER,no
VPS4B,0.621266744273548,0.5220658752300538,cytosol,no
